,기준년월(STD_YM),성별코드(SEX_CD),연령대코드(AGE_CD),시간대코드(TIME_CD),구매_고객수(ACC_CNT),구매건수(PURH_CNT),구매금액(PURH_AMT),구매지역(PURH_AREA),구매_시도명(P_SIDO_NM),구매_시군구명(P_SIGNGU_NM),구매_읍면동명(P_EMD_NM),세부분류코드(DETAL_CLASS_CD),세부분류명(DETAL_CLASS_NM),통계청분류코드(STAT_CLASS_CD),통계청분류명(STAT_CLASS_NM),구매자지역(BUYER_AREA),구매자_시도명(B_SIDO_NM),구매자_시군구명(B_SIGNGU_NM),구매자_읍면동명(B_EMD_NM)
1160,201912,2,5,6,1,55,4000,11710642.0,서울특별시,송파구,문정2동,,,A,식료품 및 비주류음료,11350640.0,서울특별시,노원구,상계2동
1161,201909,1,2,5,2,9,10000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11590540.0,서울특별시,동작구,상도제2동
1162,201809,1,4,4,1,1,9000,28260.0,인천광역시,서구,,,,E,가정용품 및 가사 서비스,11215850.0,서울특별시,광진구,구의제1동
1163,201812,2,5,3,1,1,6000,11680730.0,서울특별시,강남구,일원1동,,,B,주류 및 담배,11590510.0,서울특별시,동작구,노량진제1동
1164,201902,2,3,2,1,1,2000,11230710.0,서울특별시,동대문구,회기동,,,L,기타 상품 및 서비스,11200535.0,서울특별시,성동구,왕십리도선동
1165,201907,2,6,2,4,8,10000,44133.0,충청남도,천안시 서북구,,,,I,오락 및 문화,11305575.0,서울특별시,강북구,삼각산동
1166,201903,1,2,6,1,4,2000,41390.0,경기도,시흥시,,,,J,교육,11170510.0,서울특별시,용산구,후암동
1167,201909,2,3,5,2,5,58000,41463.0,경기도,용인시 기흥구,,,,A,식료품 및 비주류음료,11200645.0,서울특별시,성동구,옥수동
1168,201903,2,4,4,1,106,5000,11140540.0,서울특별시,중구,회현동,,,L,기타 상품 및 서비스,11350619.0,서울특별시,노원구,중계본동
1169,201801,1,2,5,18,5,1000,11380570.0,서울특별시,은평구,대조동,,,L,기타 상품 및 서비스,11680640.0,서울특별시,강남구,역삼1동
1170,201907,2,2,5,1,1,66000,41117.0,경기도,수원시 영통구,,,,I,오락 및 문화,11560585.0,서울특별시,영등포구,도림동
1171,201807,2,3,5,1,4,3000,11650540.0,서울특별시,서초구,잠원동,,,L,기타 상품 및 서비스,11500535.0,서울특별시,강서구,등촌제3동
1172,201802,2,5,6,2,185,1000,11215710.0,서울특별시,광진구,화양동,,,B,주류 및 담배,11740600.0,서울특별시,강동구,천호제1동
1173,201903,2,4,6,10,20,7000,11500570.0,서울특별시,강서구,화곡제4동,,,A,식료품 및 비주류음료,11590605.0,서울특별시,동작구,흑석동
1174,201902,1,3,2,14,8,186000,11680630.0,서울특별시,강남구,대치4동,,,L,기타 상품 및 서비스,11320522.0,서울특별시,도봉구,도봉제2동
1175,201805,1,2,4,29,2,64000,11680720.0,서울특별시,강남구,일원본동,,,B,주류 및 담배,11290650.0,서울특별시,성북구,정릉제4동
1176,201911,2,3,6,1,2,7000,11710680.0,서울특별시,송파구,잠실3동,,,G,교통,11710620.0,서울특별시,송파구,가락본동
1177,201810,2,3,2,2,1,18000,11710710.0,서울특별시,송파구,잠실6동,,,L,기타 상품 및 서비스,11440660.0,서울특별시,마포구,서교동
1178,201906,2,4,6,1,1,15000,41390.0,경기도,시흥시,,,,A,식료품 및 비주류음료,11470520.0,서울특별시,양천구,목2동
1179,201906,2,3,4,2,23,13000,11230710.0,서울특별시,동대문구,회기동,,,E,가정용품 및 가사 서비스,11530530.0,서울특별시,구로구,구로제2동
1180,201810,2,6,6,1,2,21000,11500620.0,서울특별시,강서구,공항동,,,L,기타 상품 및 서비스,11560610.0,서울특별시,영등포구,양평제1동
1181,201804,1,7,5,11,5,4000,48127.0,경상남도,창원시 마산회원구,,,,I,오락 및 문화,11620565.0,서울특별시,관악구,성현동
1182,201907,2,4,4,9,326,179000,11740550.0,서울특별시,강동구,고덕제1동,,,L,기타 상품 및 서비스,11620625.0,서울특별시,관악구,인헌동
1183,201804,1,4,5,6,26,2000,41131.0,경기도,성남시 수정구,,,,A,식료품 및 비주류음료,11260620.0,서울특별시,중랑구,묵제1동
1184,201807,2,4,4,3,1,13000,41131.0,경기도,성남시 수정구,,,,E,가정용품 및 가사 서비스,11170660.0,서울특별시,용산구,이태원제2동
1185,201811,1,5,3,3,1,3000,11710680.0,서울특별시,송파구,잠실3동,,,E,가정용품 및 가사 서비스,11410585.0,서울특별시,서대문구,신촌동
1186,201908,2,4,4,14,20,7000,11500620.0,서울특별시,강서구,공항동,,,B,주류 및 담배,11500593.0,서울특별시,강서구,화곡제8동
1187,201903,1,2,5,1,2,3000,11710680.0,서울특별시,송파구,잠실3동,,,A,식료품 및 비주류음료,11740685.0,서울특별시,강동구,길동
1188,201808,2,2,2,3,10,70000,11500540.0,서울특별시,강서구,화곡제1동,,,L,기타 상품 및 서비스,11215870.0,서울특별시,광진구,구의제3동
1189,201903,2,5,1,2,2,2000,41463.0,경기도,용인시 기흥구,,,,B,주류 및 담배,11560605.0,서울특별시,영등포구,문래동
1190,201805,1,5,3,1,1,3000,30200.0,대전광역시,유성구,,,,A,식료품 및 비주류음료,11620765.0,서울특별시,관악구,미성동
1191,201808,2,4,4,1,330,16000,11290555.0,서울특별시,성북구,삼선동,,,A,식료품 및 비주류음료,11500520.0,서울특별시,강서구,등촌제1동
1192,201906,2,5,4,7,6,7000,11710680.0,서울특별시,송파구,잠실3동,,,A,식료품 및 비주류음료,11620625.0,서울특별시,관악구,인헌동
1193,201910,2,3,2,4,24,9000,41310.0,경기도,구리시,,,,A,식료품 및 비주류음료,11740685.0,서울특별시,강동구,길동
1194,201905,2,3,4,27,10,18000,11320690.0,서울특별시,도봉구,방학제1동,,,A,식료품 및 비주류음료,11350625.0,서울특별시,노원구,중계2.3동
1195,201801,2,4,5,1,10,39000,41281.0,경기도,고양시 덕양구,,,,A,식료품 및 비주류음료,11710610.0,서울특별시,송파구,삼전동
1196,201903,1,7,3,1,39,19000,26710.0,부산광역시,기장군,,,,E,가정용품 및 가사 서비스,11215860.0,서울특별시,광진구,구의제2동
1197,201911,1,5,3,2,5,2000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11230705.0,서울특별시,동대문구,청량리동
1198,201802,2,5,3,1,1,98000,41465.0,경기도,용인시 수지구,,,,E,가정용품 및 가사 서비스,11620575.0,서울특별시,관악구,행운동
1199,201810,1,3,4,2,102,11000,11140540.0,서울특별시,중구,회현동,,,E,가정용품 및 가사 서비스,11290705.0,서울특별시,성북구,종암동
1200,201801,2,3,3,5,49,98000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11140570.0,서울특별시,중구,필동
1201,201810,2,4,4,14,1,17000,11440590.0,서울특별시,마포구,용강동,,,A,식료품 및 비주류음료,11170660.0,서울특별시,용산구,이태원제2동
1202,201904,1,4,5,1,1,1000,11350695.0,서울특별시,노원구,상계6.7동,,,A,식료품 및 비주류음료,11560560.0,서울특별시,영등포구,당산제2동
1203,201910,1,3,2,1,5,2897000,11710642.0,서울특별시,송파구,문정2동,,,B,주류 및 담배,11440680.0,서울특별시,마포구,합정동
1204,201912,1,5,3,1,3,23000,11740685.0,서울특별시,강동구,길동,,,A,식료품 및 비주류음료,11740685.0,서울특별시,강동구,길동
1205,201801,2,6,3,3,8,17000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11260540.0,서울특별시,중랑구,면목제4동
1206,201903,2,3,4,2,1,27000,28237.0,인천광역시,부평구,,,,A,식료품 및 비주류음료,11545680.0,서울특별시,금천구,시흥제2동
1207,201812,2,4,5,2,14,1000,41360.0,경기도,남양주시,,,,B,주류 및 담배,11545710.0,서울특별시,금천구,시흥제5동
1208,201911,1,4,4,18,16,5000,11350621.0,서울특별시,노원구,중계1동,,,A,식료품 및 비주류음료,11140540.0,서울특별시,중구,회현동
1209,201909,2,2,4,21,9,715000,11680656.0,서울특별시,강남구,도곡2동,,,E,가정용품 및 가사 서비스,11110615.0,서울특별시,종로구,종로1.2.3.4가동
1210,201912,2,2,2,1,5,22000,28237.0,인천광역시,부평구,,,,B,주류 및 담배,11680521.0,서울특별시,강남구,논현1동
1211,201801,2,4,3,4,3,2000,11710680.0,서울특별시,송파구,잠실3동,,,B,주류 및 담배,11680690.0,서울특별시,강남구,개포4동
1212,201806,2,7,4,1,14,16000,11440660.0,서울특별시,마포구,서교동,,,E,가정용품 및 가사 서비스,11290660.0,서울특별시,성북구,길음제1동
1213,201905,2,4,5,24,1,44000,41830.0,경기도,양평군,,,,E,가정용품 및 가사 서비스,11260600.0,서울특별시,중랑구,중화제1동
1214,201811,1,3,5,6,11,52000,11560535.0,서울특별시,영등포구,영등포동,,,A,식료품 및 비주류음료,11590630.0,서울특별시,동작구,사당제2동
1215,201904,2,7,5,3,22,4000,11410660.0,서울특별시,서대문구,홍은제1동,,,A,식료품 및 비주류음료,11590640.0,서울특별시,동작구,사당제3동
1216,201902,2,4,4,6,5,48000,11440555.0,서울특별시,마포구,아현동,,,E,가정용품 및 가사 서비스,11260565.0,서울특별시,중랑구,면목본동
1217,201909,1,3,5,36,1,32000,48129.0,경상남도,창원시 진해구,,,,L,기타 상품 및 서비스,11500530.0,서울특별시,강서구,등촌제2동
1218,201809,1,2,2,1,10,9000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11680730.0,서울특별시,강남구,일원1동
1219,201902,1,3,5,1,4,9000,11560620.0,서울특별시,영등포구,양평제2동,,,A,식료품 및 비주류음료,11320700.0,서울특별시,도봉구,방학제2동
1220,201907,1,3,5,1,1,2000,41390.0,경기도,시흥시,,,,E,가정용품 및 가사 서비스,11410660.0,서울특별시,서대문구,홍은제1동
1221,201810,2,2,3,3,9,5000,28260.0,인천광역시,서구,,,,E,가정용품 및 가사 서비스,11680531.0,서울특별시,강남구,논현2동
1222,201804,2,3,4,1,1,13000,11740610.0,서울특별시,강동구,천호제2동,,,A,식료품 및 비주류음료,11650570.0,서울특별시,서초구,반포2동
1223,201911,1,3,3,1,1,143000,11530720.0,서울특별시,구로구,고척제1동,,,A,식료품 및 비주류음료,11500620.0,서울특별시,강서구,공항동
1224,201906,1,4,4,1,56,35000,11350695.0,서울특별시,노원구,상계6.7동,,,E,가정용품 및 가사 서비스,11620595.0,서울특별시,관악구,청룡동
1225,201807,2,5,3,1,1,285000,11290555.0,서울특별시,성북구,삼선동,,,I,오락 및 문화,11410685.0,서울특별시,서대문구,홍은제2동
1226,201809,2,5,5,2,1,467000,11620525.0,서울특별시,관악구,보라매동,,,F,보건,11350624.0,서울특별시,노원구,중계4동
1227,201808,2,5,4,4,1,2000,11260520.0,서울특별시,중랑구,면목제2동,,,E,가정용품 및 가사 서비스,11290705.0,서울특별시,성북구,종암동
1228,201805,2,3,3,1,1,13000,11530530.0,서울특별시,구로구,구로제2동,,,A,식료품 및 비주류음료,11290705.0,서울특별시,성북구,종암동
1229,201807,2,4,4,6,3,15000,45113.0,전라북도,전주시 덕진구,,,,E,가정용품 및 가사 서비스,11710680.0,서울특별시,송파구,잠실3동
1230,201908,1,3,3,1,1,694000,11680630.0,서울특별시,강남구,대치4동,,,E,가정용품 및 가사 서비스,11545620.0,서울특별시,금천구,독산제2동
1231,201807,1,3,2,1,3,28000,11740640.0,서울특별시,강동구,성내제1동,,,E,가정용품 및 가사 서비스,11560630.0,서울특별시,영등포구,신길제1동
1232,201906,1,2,2,1,1,2000,28185.0,인천광역시,연수구,,,,A,식료품 및 비주류음료,11500604.0,서울특별시,강서구,가양제2동
1233,201911,2,2,4,1,1,47000,11170650.0,서울특별시,용산구,이태원제1동,,,L,기타 상품 및 서비스,11200720.0,서울특별시,성동구,송정동
1234,201905,1,4,4,1,2,1000,11680640.0,서울특별시,강남구,역삼1동,,,L,기타 상품 및 서비스,11230650.0,서울특별시,동대문구,장안제1동
1235,201808,1,6,3,1,14,33000,11710631.0,서울특별시,송파구,가락1동,,,I,오락 및 문화,11290580.0,서울특별시,성북구,돈암제1동
1236,201801,2,6,6,3,7,7000,11680521.0,서울특별시,강남구,논현1동,,,A,식료품 및 비주류음료,11440730.0,서울특별시,마포구,성산제2동
1237,201910,2,2,4,1,3,8000,41171.0,경기도,안양시 만안구,,,,E,가정용품 및 가사 서비스,11680720.0,서울특별시,강남구,일원본동
1238,201907,2,3,2,95,2,6000,41570.0,경기도,김포시,,,,B,주류 및 담배,11560610.0,서울특별시,영등포구,양평제1동
1239,201812,2,3,5,5,20,32000,11560560.0,서울특별시,영등포구,당산제2동,,,B,주류 및 담배,11140665.0,서울특별시,중구,동화동
1240,201812,2,3,3,1,86,8000,11290780.0,서울특별시,성북구,장위제3동,,,A,식료품 및 비주류음료,11650570.0,서울특별시,서초구,반포2동
1241,201801,2,4,4,1,4,14000,41150.0,경기도,의정부시,,,,B,주류 및 담배,11710641.0,서울특별시,송파구,문정1동
1242,201806,1,4,6,5,1,10000,11140540.0,서울특별시,중구,회현동,,,B,주류 및 담배,11230545.0,서울특별시,동대문구,제기동
1243,201903,2,5,4,2,3,7000,11710520.0,서울특별시,송파구,풍납2동,,,E,가정용품 및 가사 서비스,11170630.0,서울특별시,용산구,이촌제1동
1244,201803,2,4,6,1,1,15000,11350695.0,서울특별시,노원구,상계6.7동,,,A,식료품 및 비주류음료,11215750.0,서울특별시,광진구,중곡제2동
1245,201805,1,3,4,2,1,19000,11710600.0,서울특별시,송파구,석촌동,,,L,기타 상품 및 서비스,11410710.0,서울특별시,서대문구,북가좌제1동
1246,201808,2,6,3,3,1,41000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11350630.0,서울특별시,노원구,상계1동
1247,201803,1,3,4,1,15,7000,41310.0,경기도,구리시,,,,J,교육,11710590.0,서울특별시,송파구,송파2동
1248,201803,2,4,3,9,7,4000,11545610.0,서울특별시,금천구,독산제1동,,,B,주류 및 담배,11560620.0,서울특별시,영등포구,양평제2동
1249,201912,2,4,4,19,1,35000,11500510.0,서울특별시,강서구,염창동,,,A,식료품 및 비주류음료,11590670.0,서울특별시,동작구,신대방제1동
1250,201904,2,5,3,11,17,21000,11680690.0,서울특별시,강남구,개포4동,,,A,식료품 및 비주류음료,11620655.0,서울특별시,관악구,신원동
1251,201805,2,3,3,18,4,66000,11650530.0,서울특별시,서초구,서초3동,,,E,가정용품 및 가사 서비스,11230610.0,서울특별시,동대문구,답십리제2동
1252,201804,2,4,6,2,6,1000,11215710.0,서울특별시,광진구,화양동,,,B,주류 및 담배,11470620.0,서울특별시,양천구,신정1동
1253,201801,2,2,2,1,8,7000,11560610.0,서울특별시,영등포구,양평제1동,,,A,식료품 및 비주류음료,11680655.0,서울특별시,강남구,도곡1동
1254,201906,2,6,3,1,16,29000,36110.0,세종특별자치시,,,,,A,식료품 및 비주류음료,11710646.0,서울특별시,송파구,장지동
1255,201903,2,5,4,1,7,15000,11500611.0,서울특별시,강서구,발산제1동,,,L,기타 상품 및 서비스,11470620.0,서울특별시,양천구,신정1동
1256,201809,1,7,3,1,14,47000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11545610.0,서울특별시,금천구,독산제1동
1257,201906,2,4,5,1,1,12000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11215870.0,서울특별시,광진구,구의제3동
1258,201810,2,4,3,3,4,8000,11305610.0,서울특별시,강북구,수유1동,,,F,보건,11680720.0,서울특별시,강남구,일원본동
1259,201810,1,5,6,3,3,2000,11110615.0,서울특별시,종로구,종로1.2.3.4가동,,,B,주류 및 담배,11305600.0,서울특별시,강북구,번2동
1260,201905,2,3,5,1,4,4000,11560535.0,서울특별시,영등포구,영등포동,,,A,식료품 및 비주류음료,11650651.0,서울특별시,서초구,양재1동
1261,201904,1,4,3,2,35,25000,41480.0,경기도,파주시,,,,L,기타 상품 및 서비스,11110540.0,서울특별시,종로구,삼청동
1262,201905,1,2,6,1,5,2000,41210.0,경기도,광명시,,,,A,식료품 및 비주류음료,11440740.0,서울특별시,마포구,상암동
1263,201908,2,4,5,3,1,113000,28237.0,인천광역시,부평구,,,,A,식료품 및 비주류음료,11140550.0,서울특별시,중구,명동
1264,201804,1,2,4,2,17,131000,11710710.0,서울특별시,송파구,잠실6동,,,B,주류 및 담배,11320690.0,서울특별시,도봉구,방학제1동
1265,201808,1,4,5,1,5,4000,11545700.0,서울특별시,금천구,시흥제4동,,,B,주류 및 담배,11215847.0,서울특별시,광진구,자양제4동
1266,201906,1,7,4,3,5,182000,11710647.0,서울특별시,송파구,위례동,,,E,가정용품 및 가사 서비스,11140680.0,서울특별시,중구,중림동
1267,201911,1,2,5,6,4,3000,41111.0,경기도,수원시 장안구,,,,C,의류 및 신발,11380570.0,서울특별시,은평구,대조동
1268,201909,2,3,4,5,5,5000,11740530.0,서울특별시,강동구,명일제1동,,,A,식료품 및 비주류음료,11290660.0,서울특별시,성북구,길음제1동
1269,201808,2,2,4,3,6,340000,11560535.0,서울특별시,영등포구,영등포동,,,B,주류 및 담배,11260620.0,서울특별시,중랑구,묵제1동
1270,201905,1,5,5,1,5,20000,11710680.0,서울특별시,송파구,잠실3동,,,E,가정용품 및 가사 서비스,11230730.0,서울특별시,동대문구,휘경제2동
1271,201901,1,5,5,3,6,257000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11710600.0,서울특별시,송파구,석촌동
1272,201902,2,4,6,1,4,2000,11710642.0,서울특별시,송파구,문정2동,,,A,식료품 및 비주류음료,11110580.0,서울특별시,종로구,교남동
1273,201911,1,2,5,2,3,9000,11530730.0,서울특별시,구로구,고척제2동,,,A,식료품 및 비주류음료,11710580.0,서울특별시,송파구,송파1동
1274,201910,2,5,4,1,1,11000,11215710.0,서울특별시,광진구,화양동,,,A,식료품 및 비주류음료,11410520.0,서울특별시,서대문구,천연동
